,age,education,n_score,e_score,o_score,a_score,c_score,impulsiveness,ss,asian,black_asian,white_asian,white_black,other,white,other2,autralia,canada,new_zeland,ireland,uk,usa,male,female,alcohol,anphet,amyl,benzo,caffeine,cannabis,chocolate,cocaine,crack,ecstasy,heroine,ketamine,legal_h,lsd,meth,mushrooms,nicotine,semer,vsa
1494,-0.07854,1.16365,-1.1943,0.16767,0.29338,-0.91699,-0.89891,0.19268,1.2247,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,user,user,not_user,not_user,user,not_user,user,user,not_user,user,not_user,not_user,user,user,not_user,not_user,not_user,not_user,not_user
1495,1.09449,-2.43591,0.62967,-0.15487,-0.45174,-0.45321,-1.0145,0.19268,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1496,1.09449,0.45468,-1.05308,0.96248,0.44585,-0.01729,0.58489,0.88113,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1497,-0.07854,1.98437,-0.34799,0.47617,-0.01928,-0.60633,-0.00665,0.52975,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1498,-0.95197,-0.61113,0.62967,0.16767,0.58331,-2.07848,-0.00665,1.86203,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user
1499,-0.95197,0.45468,0.41667,-1.92173,0.88309,-0.15487,-0.52745,0.19268,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user
1500,-0.07854,0.45468,-0.46725,0.47617,1.43533,-0.30172,-0.40581,0.19268,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,user,user,not_user,not_user,user,not_user,not_user
1501,-0.95197,0.45468,-0.46725,0.00332,-0.31776,0.13136,-0.52745,1.29221,1.2247,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,user,user,not_user,not_user,user,user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,user,user,not_user,not_user
1502,0.49788,-0.05921,1.72012,-2.72827,0.29338,1.2861,-0.78155,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1503,1.09449,1.98437,0.04257,1.58487,1.06238,0.59042,2.04506,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1504,-0.95197,-1.7379,2.82196,-2.44904,1.06238,-0.76096,-2.18109,-0.21712,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1505,-0.95197,0.45468,1.02119,-0.69509,0.88309,-1.772,-0.40581,0.19268,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1506,-0.07854,-0.05921,0.73545,-1.23177,0.7233,0.59042,-0.00665,0.52975,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1507,-0.07854,-0.61113,0.91093,-2.11437,-0.17779,-0.45321,-0.89891,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1508,-0.95197,0.45468,0.73545,-0.80615,1.65653,0.13136,-1.25773,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user
1509,-0.95197,-2.43591,2.28554,-0.69509,0.29338,-0.60633,-0.14277,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user
1510,-0.95197,-0.61113,-0.14882,-0.57545,-0.84732,-0.60633,-0.52745,-0.21712,-2.07848,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,not_user,not_user,not_user,not_user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1511,-0.07854,-1.22751,1.23461,-2.32338,0.29338,-0.30172,-1.92173,0.19268,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,not_user,not_user,not_user,user,user,not_user,user,not_user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user
1512,-0.95197,-0.61113,1.02119,-0.43999,-0.01928,-1.34289,-1.13788,1.86203,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user
1513,-0.95197,-1.22751,-0.79151,1.93886,1.65653,-1.07533,-0.40581,1.86203,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,user,user,not_user,not_user,user,not_user,not_user
1514,1.09449,1.98437,0.62967,-1.37639,1.43533,-0.91699,-0.52745,1.86203,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1515,-0.95197,-0.05921,0.04257,-1.6334,1.88511,-0.91699,0.12331,0.19268,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user
1516,-0.95197,-0.61113,-0.24649,-0.80615,-1.27553,-1.34289,-1.92173,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,user,not_user
1517,-0.95197,-0.61113,1.37297,-0.30033,-0.17779,-0.15487,-1.25773,0.19268,-0.21575,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,user,not_user,not_user,not_user,user,not_user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1518,-0.95197,-0.05921,1.37297,-1.6334,1.06238,-0.91699,-1.38502,1.29221,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,user,user,not_user,not_user,user,not_user,not_user,user,user,not_user,user,user,not_user,not_user
1519,-0.07854,-0.05921,-0.05188,-2.72827,1.24033,1.45039,0.41594,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,not_user,user,not_user,user,user,not_user,not_user,user,not_user,user,not_user,user,user,user,user,user,user,not_user,not_user
1520,-0.95197,-0.61113,0.82562,2.127,1.88511,0.13136,-0.65253,1.86203,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,user,user,not_user,user,user,not_user,not_user
1521,-0.95197,-1.22751,1.60383,-2.21069,1.24033,0.43852,-1.38502,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,not_user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1522,-0.95197,-1.7379,0.82562,1.2861,0.29338,-1.21213,-0.89891,0.88113,1.92173,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,user,user,not_user,not_user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1523,-0.95197,-1.22751,0.52135,1.2861,1.24033,-0.45321,-0.52745,1.86203,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,user,not_user,not_user,not_user
1524,-0.95197,-0.61113,0.91093,0.00332,1.06238,-1.21213,-1.5184,1.29221,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,user,not_user,not_user
1525,-0.95197,0.45468,-1.86962,1.93886,0.58331,-1.47955,0.12331,1.29221,1.92173,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1526,-0.95197,-0.61113,-1.55078,0.96248,1.65653,-0.01729,-0.14277,1.29221,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,user,user,user,not_user,user,not_user,not_user,user,user,not_user,not_user,user,not_user,user
1527,-0.95197,-2.43591,-1.1943,-0.94779,1.06238,1.2861,-0.52745,0.88113,1.2247,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,not_user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user
1528,-0.07854,0.45468,-0.14882,0.96248,1.24033,0.76096,-0.27607,-0.21712,0.07987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,user,user,user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user
1529,-0.95197,-0.61113,1.02119,-1.7625,0.58331,-0.15487,-2.57309,0.88113,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user
1530,-0.95197,-0.61113,-0.92104,1.2861,-0.45174,-0.60633,-0.00665,0.88113,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1531,-0.07854,-1.22751,0.04257,0.32197,-0.97631,0.28783,-0.65253,-0.71126,0.7654,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,user,user,user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user
1532,0.49788,-0.61113,0.31287,0.00332,-0.84732,-0.60633,-0.52745,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1533,-0.95197,-0.61113,-0.46725,0.80523,0.29338,2.03972,1.81175,-1.37983,-0.21575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,user,user,not_user,user,user,not_user,user,user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,user,user,not_user
1534,-0.95197,-0.61113,0.13606,-0.94779,-1.11902,0.43852,-1.13788,-0.71126,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,user,not_user,not_user,user,not_user,not_user
1535,-0.95197,-0.61113,0.04257,1.74091,-0.58331,-0.45321,2.33337,0.88113,1.92173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1536,-0.95197,-0.61113,1.13281,-0.69509,0.88309,0.94156,-0.89891,1.29221,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,user,user,not_user,not_user
1537,-0.95197,-0.61113,0.62967,-0.15487,1.88511,1.45039,0.12331,0.88113,-0.84637,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,user,not_user,not_user
1538,-0.95197,-0.61113,-1.55078,1.2861,-0.97631,0.43852,0.93949,0.19268,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,user,not_user,not_user,user,user,not_user,not_user
1539,-0.07854,-0.61113,0.82562,-3.00537,0.29338,-1.34289,-2.04506,0.88113,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,not_user,not_user,user,user,user,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,user,not_user,not_user,not_user
1540,-0.95197,-0.61113,-0.14882,-0.43999,-0.71727,-0.76096,-1.64101,1.29221,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user
1541,-0.95197,-0.61113,0.82562,0.80523,0.88309,0.59042,-0.78155,0.19268,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,user,user,not_user,user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1542,-0.95197,-0.61113,1.02119,-0.94779,0.88309,0.13136,-0.14277,-0.71126,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,not_user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1543,-0.95197,-1.22751,-0.24649,-1.92173,0.29338,-0.60633,-1.13788,0.52975,0.40148,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,not_user,not_user,not_user,not_user,user,user,user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user
1544,-0.95197,-0.61113,1.49158,0.16767,0.88309,-0.01729,0.58489,0.52975,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,not_user,not_user,not_user,not_user,user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1545,-0.07854,0.45468,-1.1943,-0.57545,-1.68062,0.28783,1.30612,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1546,-0.07854,1.16365,-0.67825,-0.94779,0.58331,0.28783,1.30612,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1547,-0.07854,-0.05921,-0.46725,0.00332,-1.11902,0.28783,-0.00665,0.19268,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1548,1.82213,-0.05921,0.41667,-1.50796,-1.82919,-0.91699,-0.40581,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1549,1.09449,-0.61113,-0.14882,-0.94779,-1.27553,-0.60633,0.41594,-0.21712,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1550,1.09449,-0.05921,-0.58016,-0.57545,-1.27553,0.94156,0.93949,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1551,-0.95197,-0.61113,-0.05188,-2.32338,-0.84732,-1.772,-0.40581,1.29221,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1552,-0.07854,1.16365,-1.55078,1.11406,-0.01928,-0.01729,1.46191,0.19268,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,user,not_user,not_user
1553,-0.95197,1.16365,0.31287,0.80523,-0.97631,0.28783,0.25953,-0.21712,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1554,-0.07854,-0.61113,-1.32828,1.58487,-0.58331,1.61108,1.13407,0.19268,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1555,1.82213,0.45468,-1.86962,1.58487,0.44585,0.76096,1.63088,0.19268,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1556,-0.95197,0.45468,-0.92104,-0.15487,-0.84732,-0.76096,1.30612,-0.71126,-0.21575,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1557,-0.07854,1.16365,0.73545,0.16767,-0.71727,-0.91699,1.13407,-1.37983,-0.84637,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1558,0.49788,0.45468,0.62967,-1.50796,-0.31776,0.28783,-0.14277,-0.71126,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1559,1.09449,-2.43591,0.22393,-0.30033,-1.27553,-0.60633,-0.27607,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1560,0.49788,-0.05921,0.73545,-1.50796,-0.84732,-0.15487,-1.13788,0.88113,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1561,0.49788,0.45468,-0.05188,1.74091,-2.8595,-0.76096,2.63199,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1562,1.09449,-0.05921,-0.46725,-0.30033,-1.42424,1.45039,2.04506,-0.71126,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1563,0.49788,-0.05921,0.82562,0.80523,0.29338,1.2861,0.25953,-1.37983,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1564,1.09449,-0.05921,2.46262,-2.5383,-0.31776,-0.91699,-0.78155,-0.71126,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1565,0.49788,1.16365,-1.55078,0.80523,1.24033,1.81866,-0.00665,0.19268,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1566,-0.07854,0.45468,-0.05188,0.47617,-1.11902,-0.76096,-0.27607,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1567,-0.07854,1.16365,-1.05308,1.2861,-0.45174,-0.15487,-0.00665,0.88113,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1568,1.09449,-0.05921,-0.79151,-0.43999,-0.01928,1.81866,0.7583,-0.71126,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1569,-0.95197,-0.61113,-0.58016,-0.30033,-0.84732,0.59042,0.58489,-0.71126,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1570,-0.07854,1.16365,0.31287,0.00332,-0.31776,0.59042,0.41594,0.19268,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1571,1.09449,-0.05921,1.02119,0.32197,0.7233,1.61108,-0.52745,0.88113,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1572,0.49788,0.45468,-0.05188,0.96248,-1.11902,0.94156,1.63088,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1573,0.49788,-0.61113,-0.24649,0.16767,-1.82919,-0.45321,0.41594,-1.37983,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1574,-0.07854,1.16365,-0.24649,0.80523,-0.58331,1.45039,0.93949,0.19268,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1575,1.09449,0.45468,-1.05308,-0.15487,-1.11902,-0.45321,0.58489,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,not_user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1576,1.09449,1.16365,0.41667,-0.43999,1.43533,1.2861,0.7583,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1577,0.49788,-1.7379,-0.46725,0.16767,-0.45174,1.2861,0.58489,-1.37983,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1578,1.09449,-0.05921,0.62967,-1.50796,-2.39883,-0.91699,0.12331,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1579,0.49788,1.16365,-0.24649,-0.15487,-1.27553,0.43852,1.46191,-0.21712,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1580,0.49788,-0.05921,0.31287,-1.23177,-0.01928,0.76096,0.12331,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1581,0.49788,1.16365,0.73545,2.32338,0.14143,1.81866,0.12331,0.19268,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1582,-0.07854,0.45468,0.13606,1.11406,0.14143,-0.15487,0.58489,0.88113,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1583,0.49788,0.45468,0.04257,-0.15487,0.88309,-0.30172,0.58489,0.19268,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
1584,0.49788,-0.05921,-0.34799,0.80523,-1.68062,-0.60633,0.41594,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,user,not_user,not_user
1585,0.49788,-1.7379,-1.32828,2.127,-0.58331,-0.60633,0.12331,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,user,not_user,not_user,not_user,user,not_user,user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user,not_user
