,Unnamed: 0,age,education,n_score,e_score,o_score,a_score,c_score,impulsiveness,ss,asian,black_asian,white_asian,white_black,other,white,other2,autralia,canada,new_zeland,ireland,uk,usa,male,female,alcohol,anphet,amyl,benzo,caffeine,cannabis,chocolate,cocaine,crack,ecstasy,heroine,ketamine,legal_h,lsd,meth,mushrooms,nicotine,semer,vsa
1425,1425,-0.95197,-0.61113,-0.92104,1.74091,0.58331,-1.34289,1.13407,0.52975,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,2,2,2,1,0,0,0,0,1,0,0,1,2,0,0
1426,1426,-0.95197,-0.61113,0.73545,-0.30033,-0.71727,0.43852,-0.89891,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,2,0,0
1427,1427,-0.95197,-0.61113,-0.24649,1.45421,1.43533,-0.60633,-0.14277,0.88113,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1428,1428,-0.95197,-0.61113,1.23461,1.11406,-0.58331,-2.21844,-0.65253,1.86203,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,2,2,2,1,0,0,0,0,0,0,0,1,2,0,0
1429,1429,1.09449,1.98437,-1.05308,-1.23177,-0.71727,-0.45321,0.58489,-0.71126,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1430,1430,-0.07854,1.16365,0.31287,-0.94779,-0.58331,2.75696,1.46191,-1.37983,-1.18084,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1431,1431,-0.07854,1.16365,0.41667,-1.37639,-1.11902,0.59042,0.25953,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1432,1432,1.82213,1.16365,-0.79151,0.00332,0.14143,0.28783,0.7583,0.52975,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1433,1433,1.82213,-0.05921,-0.79151,-0.57545,0.29338,0.28783,-1.13788,1.86203,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1434,1434,-0.95197,-1.7379,1.23461,-0.43999,0.29338,0.43852,-0.14277,-0.71126,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,1,2,0,0,0,0,0,1,0,2,1,2,0,0
1435,1435,-0.95197,-0.61113,-1.86962,1.11406,0.7233,-0.91699,1.13407,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,2,2,0,0,0,1,0,0,0,0,1,1,0,0
1436,1436,-0.95197,-0.61113,-0.67825,0.63779,-0.01928,-1.21213,-0.78155,-0.21712,0.7654,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,2,0,0,1,0,1,1,1,0,1,1,0,0
1437,1437,0.49788,1.16365,-0.14882,0.00332,-0.84732,0.76096,0.41594,-1.37983,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1438,1438,1.09449,1.16365,-1.1943,-0.15487,0.14143,1.45039,1.30612,-0.71126,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1439,1439,-0.07854,1.16365,1.02119,-0.94779,-0.71727,1.2861,0.93949,-1.37983,-1.54858,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1440,1440,0.49788,1.98437,-0.46725,0.96248,0.7233,0.94156,0.58489,-0.71126,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1441,1441,0.49788,1.16365,-0.67825,-0.43999,-1.11902,1.81866,0.93949,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1442,1442,1.09449,1.16365,-1.43907,0.16767,0.29338,0.94156,1.13407,-1.37983,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1443,1443,-0.07854,1.16365,-0.67825,0.96248,0.29338,1.11406,2.04506,0.19268,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1444,1444,-0.07854,1.16365,0.04257,0.63779,-1.11902,-0.60633,1.81175,-0.21712,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1445,1445,-0.07854,0.45468,-1.1943,1.45421,0.58331,1.2861,1.63088,0.52975,0.7654,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,1446,-0.95197,1.16365,-0.58016,0.16767,-0.84732,0.59042,0.7583,-0.21712,-0.21575,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1447,1447,-0.07854,1.16365,-1.05308,1.11406,0.88309,-1.07533,1.46191,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,2,0,0
1448,1448,-0.07854,1.98437,-1.05308,-0.57545,-0.01928,1.11406,1.81175,-1.37983,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1449,1449,-0.95197,-0.61113,0.41667,-0.43999,2.15324,-1.92595,2.33337,1.29221,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,2,2,2,1,0,0,1,1,1,1,2,1,2,0,0
1450,1450,-0.95197,0.45468,0.31287,0.16767,-1.55521,0.43852,1.13407,-1.37983,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1451,1451,-0.07854,1.98437,-0.46725,0.00332,-0.17779,0.76096,0.7583,-0.71126,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1452,1452,-0.95197,-0.05921,0.73545,-0.69509,1.43533,2.03972,-0.40581,-0.71126,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,2,2,2,1,0,1,0,1,2,2,1,1,2,0,0
1453,1453,1.09449,1.16365,-2.05048,0.63779,0.14143,1.45039,1.63088,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1454,1454,-0.07854,1.98437,0.52135,-1.09207,-0.45174,1.81866,0.41594,-1.37983,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0
1455,1455,-0.07854,0.45468,-1.32828,-0.57545,-0.17779,0.43852,1.13407,-0.71126,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1456,1456,-0.95197,0.45468,-0.92104,0.80523,-0.01928,1.11406,-0.65253,-0.21712,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0
1457,1457,0.49788,1.98437,-2.05048,1.58487,0.14143,0.13136,0.7583,0.19268,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1458,1458,1.82213,1.16365,0.13606,0.63779,0.88309,0.28783,-0.78155,-0.71126,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1459,1459,-0.07854,1.16365,0.13606,0.16767,-0.45174,0.43852,0.12331,-0.71126,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,2,1,0,0,0,0,0,0,2,0,2,0,0
1460,1460,-0.95197,-0.61113,-1.1943,0.80523,0.88309,0.94156,0.41594,-0.21712,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,2,2,0,0,0,0,0,0,2,0,1,0,0,0
1461,1461,-0.07854,1.16365,-2.75696,1.2861,-0.58331,0.76096,-0.52745,0.52975,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1462,1462,-0.07854,-0.61113,0.73545,-0.57545,-0.31776,-0.91699,-0.14277,0.88113,-0.21575,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,2,2,1,0,0,0,0,0,0,1,0,1,0,0
1463,1463,-0.95197,0.45468,-0.58016,0.32197,0.7233,-0.15487,0.58489,-1.37983,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,2,2,2,1,0,1,0,0,0,1,0,1,2,0,0
1464,1464,1.82213,0.45468,-1.86962,0.80523,0.88309,1.61108,0.93949,-0.21712,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0
1465,1465,-0.07854,1.16365,-0.14882,-0.80615,-1.27553,1.2861,0.12331,-1.37983,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1466,1466,-0.95197,0.45468,0.31287,0.00332,-0.01928,0.76096,-0.27607,-1.37983,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1467,1467,2.59171,0.45468,-1.86962,-0.15487,-0.58331,2.46262,0.41594,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1468,1468,1.82213,1.16365,-0.79151,-0.30033,0.29338,0.28783,1.46191,-0.21712,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0
1469,1469,-0.95197,-0.61113,-0.14882,0.47617,-0.17779,-1.07533,0.12331,-0.71126,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,1,2,0,0,0,0,0,1,0,0,1,1,0,0
1470,1470,-0.07854,1.16365,-0.24649,0.32197,0.88309,0.43852,0.12331,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0
1471,1471,1.09449,-0.61113,1.02119,-0.69509,-0.84732,-1.21213,0.7583,1.86203,1.2247,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,2,2,1,0,0,0,1,0,1,2,0,0,0,0,0,0
1472,1472,-0.07854,-0.61113,2.46262,-1.92173,-0.58331,-2.35413,-2.30408,1.29221,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,1,1,2,0,2,1,0,2,1,1,1,1,1,1,2,0,0
1473,1473,-0.07854,-0.05921,-0.34799,-0.43999,-0.17779,-0.45321,0.12331,-0.71126,-0.84637,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,2,2,2,2,0,1,0,0,0,2,0,0,2,0,0
1474,1474,-0.95197,-0.61113,0.41667,-0.69509,-0.01928,-0.30172,-1.25773,-1.37983,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,2,2,2,0,0,0,0,0,1,2,0,1,1,0,0
1475,1475,-0.95197,-0.61113,-0.92104,1.45421,1.65653,-0.01729,-0.52745,1.86203,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,2,2,1,1,0,2,0,0,1,1,1,1,2,0,0
1476,1476,0.49788,-0.05921,-0.05188,-0.57545,-2.09015,-0.01729,-0.27607,-0.71126,-0.84637,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1477,1477,-0.07854,-0.61113,1.37297,0.32197,0.7233,0.94156,0.12331,-0.71126,0.07987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,0,0,1,0,0,0,0,2,1,2,0,0
1478,1478,1.09449,0.45468,1.60383,-2.32338,0.14143,-0.01729,-2.04506,0.88113,-2.07848,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1479,1479,1.09449,1.98437,-0.92104,0.00332,0.14143,0.13136,0.7583,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1480,1480,-0.07854,0.45468,-0.24649,0.47617,0.7233,1.61108,-0.14277,-0.71126,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,1,0,2,1,2,0,0,1,0,1,2,0,0,1,2,0,0
1481,1481,0.49788,-0.05921,0.52135,-1.09207,-0.45174,0.13136,-1.13788,0.88113,-0.84637,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
1482,1482,-0.07854,1.98437,-1.05308,1.45421,-0.84732,0.94156,0.58489,-0.71126,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1483,1483,-0.95197,-0.61113,-1.1943,1.11406,1.24033,-1.6209,-0.65253,0.52975,1.2247,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,2,2,2,0,0,1,0,0,0,1,0,1,2,0,0
1484,1484,-0.07854,0.45468,-0.05188,-0.30033,-1.27553,-0.01729,0.7583,-0.71126,-1.18084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1485,1485,-0.95197,0.45468,0.73545,0.00332,-0.17779,-1.07533,0.58489,1.29221,-0.52593,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,2,1,2,2,2,2,1,0,2,1,1,2,1,1,1,2,0,0
1486,1486,-0.07854,-0.61113,-0.46725,-0.43999,-0.17779,-1.772,-1.25773,1.86203,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1487,1487,-0.07854,1.98437,1.37297,-0.69509,-0.58331,-1.47955,1.13407,0.88113,-2.07848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1488,1488,-0.95197,1.16365,-0.05188,1.11406,-1.42424,-0.45321,-0.78155,0.88113,1.2247,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0
1489,1489,-0.95197,-0.61113,1.49158,-0.57545,-0.71727,-0.45321,-1.5184,1.29221,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,2,1,2,2,0,0,2,0,0,1,2,0,1,1,0,0
1490,1490,1.09449,-0.61113,-0.14882,-0.30033,0.58331,0.13136,-0.27607,1.29221,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,1,2,1,2,0,0,0,0,0,2,0,0,0,2,0,0
1491,1491,-0.95197,-0.61113,2.127,-0.94779,-0.45174,-0.30172,-1.64101,1.29221,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,2,2,2,2,1,1,1,0,0,1,0,0,0,2,0,0
1492,1492,-0.95197,-0.61113,0.91093,-3.27393,-0.45174,-1.47955,-1.78169,1.86203,0.7654,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2,2,1,2,2,2,1,0,2,0,2,2,1,1,1,2,0,0
1493,1493,-0.95197,-0.61113,-0.79151,-0.94779,-0.01928,-0.60633,-0.40581,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0
1494,1494,-0.07854,1.16365,-1.1943,0.16767,0.29338,-0.91699,-0.89891,0.19268,1.2247,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,0,0,2,0,2,2,0,2,0,0,2,1,0,1,0,0,0
1495,1495,1.09449,-2.43591,0.62967,-0.15487,-0.45174,-0.45321,-1.0145,0.19268,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0
1496,1496,1.09449,0.45468,-1.05308,0.96248,0.44585,-0.01729,0.58489,0.88113,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1497,1497,-0.07854,1.98437,-0.34799,0.47617,-0.01928,-0.60633,-0.00665,0.52975,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,2,2,1,1,1,1,1,1,1,1,1,1,2,0,0
1498,1498,-0.95197,-0.61113,0.62967,0.16767,0.58331,-2.07848,-0.00665,1.86203,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,2,0,0,0,0,0,1,0,1,1,1,0,0
1499,1499,-0.95197,0.45468,0.41667,-1.92173,0.88309,-0.15487,-0.52745,0.19268,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0
1500,1500,-0.07854,0.45468,-0.46725,0.47617,1.43533,-0.30172,-0.40581,0.19268,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,1,1,2,2,2,0,0,2,0,1,1,2,1,0,2,0,0
1501,1501,-0.95197,0.45468,-0.46725,0.00332,-0.31776,0.13136,-0.52745,1.29221,1.2247,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,2,2,2,1,0,1,0,1,1,1,0,2,2,0,0
1502,1502,0.49788,-0.05921,1.72012,-2.72827,0.29338,1.2861,-0.78155,-0.21712,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1503,1503,1.09449,1.98437,0.04257,1.58487,1.06238,0.59042,2.04506,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1504,1504,-0.95197,-1.7379,2.82196,-2.44904,1.06238,-0.76096,-2.18109,-0.21712,-0.84637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0
1505,1505,-0.95197,0.45468,1.02119,-0.69509,0.88309,-1.772,-0.40581,0.19268,0.40148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,1,1,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0
1506,1506,-0.07854,-0.05921,0.73545,-1.23177,0.7233,0.59042,-0.00665,0.52975,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1507,1507,-0.07854,-0.61113,0.91093,-2.11437,-0.17779,-0.45321,-0.89891,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0
1508,1508,-0.95197,0.45468,0.73545,-0.80615,1.65653,0.13136,-1.25773,-0.21712,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,0,1,2,2,2,2,0,1,0,0,1,1,0,0,2,0,0
1509,1509,-0.95197,-2.43591,2.28554,-0.69509,0.29338,-0.60633,-0.14277,-1.37983,-0.84637,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,1,2,2,0,0,1,0,0,0,0,1,1,1,0,0
1510,1510,-0.95197,-0.61113,-0.14882,-0.57545,-0.84732,-0.60633,-0.52745,-0.21712,-2.07848,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0
1511,1511,-0.07854,-1.22751,1.23461,-2.32338,0.29338,-0.30172,-1.92173,0.19268,-0.52593,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,2,0,0,0,1,0,0,0,2,0,2,0,0
1512,1512,-0.95197,-0.61113,1.02119,-0.43999,-0.01928,-1.34289,-1.13788,1.86203,1.2247,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,0,2,2,1,2,1,0,0,0,0,1,0,2,0,2,0,0
1513,1513,-0.95197,-1.22751,-0.79151,1.93886,1.65653,-1.07533,-0.40581,1.86203,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,2,2,2,0,0,1,0,0,1,2,1,1,2,0,1
1514,1514,1.09449,1.98437,0.62967,-1.37639,1.43533,-0.91699,-0.52745,1.86203,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,0,0
1515,1515,-0.95197,-0.05921,0.04257,-1.6334,1.88511,-0.91699,0.12331,0.19268,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,2,2,2,0,0,0,0,0,1,1,1,0,1,0,0
1516,1516,-0.95197,-0.61113,-0.24649,-0.80615,-1.27553,-1.34289,-1.92173,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,0
1517,1517,-0.95197,-0.61113,1.37297,-0.30033,-0.17779,-0.15487,-1.25773,0.19268,-0.21575,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,2,2,0,1,0,0,0,0,0,0,2,0,0
1518,1518,-0.95197,-0.05921,1.37297,-1.6334,1.06238,-0.91699,-1.38502,1.29221,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,0,1,2,2,2,0,0,1,0,1,2,2,0,2,2,0,0
1519,1519,-0.07854,-0.05921,-0.05188,-2.72827,1.24033,1.45039,0.41594,-1.37983,-2.07848,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,1,2,2,1,1,2,0,2,0,2,2,2,2,1,2,0,0
1520,1520,-0.95197,-0.61113,0.82562,2.127,1.88511,0.13136,-0.65253,1.86203,1.92173,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,1,1,2,1,2,1,0,1,0,0,2,2,1,2,2,0,1
1521,1521,-0.95197,-1.22751,1.60383,-2.21069,1.24033,0.43852,-1.38502,0.52975,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,0,0,0,0,0,1,0,0,1,2,0,0
1522,1522,-0.95197,-1.7379,0.82562,1.2861,0.29338,-1.21213,-0.89891,0.88113,1.92173,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,2,0,0
1523,1523,-0.95197,-1.22751,0.52135,1.2861,1.24033,-0.45321,-0.52745,1.86203,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,2,2,2,0,0,0,0,0,1,0,1,1,1,0,0
1524,1524,-0.95197,-0.61113,0.91093,0.00332,1.06238,-1.21213,-1.5184,1.29221,0.40148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,2,2,2,0,0,0,0,0,1,1,0,1,2,0,1
1525,1525,-0.95197,0.45468,-1.86962,1.93886,0.58331,-1.47955,0.12331,1.29221,1.92173,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1526,1526,-0.95197,-0.61113,-1.55078,0.96248,1.65653,-0.01729,-0.14277,1.29221,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,0,2,2,2,2,1,1,1,0,1,2,1,0,1,2,0,1
1527,1527,-0.95197,-2.43591,-1.1943,-0.94779,1.06238,1.2861,-0.52745,0.88113,1.2247,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,1,1,0,2,0,0,0
1528,1528,-0.07854,0.45468,-0.14882,0.96248,1.24033,0.76096,-0.27607,-0.21712,0.07987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,1,2,2,2,1,0,0,0,0,2,1,0,1,2,0,0
1529,1529,-0.95197,-0.61113,1.02119,-1.7625,0.58331,-0.15487,-2.57309,0.88113,-0.21575,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,2,1,1,1,1,1,0,0,1,1,1,1,2,0,0
1530,1530,-0.95197,-0.61113,-0.92104,1.2861,-0.45174,-0.60633,-0.00665,0.88113,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,1,0,0
1531,1531,-0.07854,-1.22751,0.04257,0.32197,-0.97631,0.28783,-0.65253,-0.71126,0.7654,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,2,1,1,2,2,2,1,0,1,0,0,1,0,2,0,2,0,0
1532,1532,0.49788,-0.61113,0.31287,0.00332,-0.84732,-0.60633,-0.52745,-0.71126,0.07987,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1,0,0,2,1,2,1,0,1,0,1,1,0,0,0,2,0,0
1533,1533,-0.95197,-0.61113,-0.46725,0.80523,0.29338,2.03972,1.81175,-1.37983,-0.21575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,1,2,1,2,1,0,1,0,1,1,0,0,1,1,2,1
1534,1534,-0.95197,-0.61113,0.13606,-0.94779,-1.11902,0.43852,-1.13788,-0.71126,0.7654,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,2,2,1,1,0,1,0,0,2,1,0,1,1,0,0
1535,1535,-0.95197,-0.61113,0.04257,1.74091,-0.58331,-0.45321,2.33337,0.88113,1.92173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
